hypothesis_id,model_a,model_b,scope,stratum,metric,iterations,seed,sequence_units,mean_a,mean_b,mean_delta,ci95_lower,ci95_upper,p_value,p_method,p_sign_assignments,p_value_bh
H0726,ema_alpha_0_30,run_length_5,sequence,positive_sequences,mean_false_positive_fraction,10000,0,8,0.016611689552720747,0.020373358024401902,-0.0037616684716811556,-0.01391239319965516,0.00387018390951251,0.5859375,exact_two_sided_paired_sign_flip,256,0.7314387583892618
H0727,ema_alpha_0_30,run_length_5,sequence,low_motion_sequences,mean_false_positive_fraction,10000,0,4,0.020006471032352594,0.03154564869785445,-0.011539177665501863,-0.02581835251879197,0.0005502279319789488,0.375,exact_two_sided_paired_sign_flip,16,0.5588942307692307
H0728,ema_alpha_0_30,run_length_5,sequence,high_motion_sequences,mean_false_positive_fraction,10000,0,4,0.013216908073088899,0.00920106735094935,0.004015840722139551,0.00010838584294394805,0.007362219754980987,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0729,ema_alpha_0_30,run_length_5,sequence,all_sequences,false_positive_frames,10000,0,8,6.375,5.625,0.75,-0.5,2.0,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0730,ema_alpha_0_30,run_length_5,sequence,positive_sequences,false_positive_frames,10000,0,8,6.375,5.625,0.75,-0.25,2.0,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0731,ema_alpha_0_30,run_length_5,sequence,low_motion_sequences,false_positive_frames,10000,0,4,8.25,7.25,1.0,0.0,3.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0732,ema_alpha_0_30,run_length_5,sequence,high_motion_sequences,false_positive_frames,10000,0,4,4.5,4.0,0.5,-1.0,2.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0733,ema_alpha_0_30,run_length_5,sequence,all_sequences,false_positive_run_count,10000,0,8,3.25,2.375,0.875,0.25,1.5,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0734,ema_alpha_0_30,run_length_5,sequence,positive_sequences,false_positive_run_count,10000,0,8,3.25,2.375,0.875,0.25,1.5,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0735,ema_alpha_0_30,run_length_5,sequence,low_motion_sequences,false_positive_run_count,10000,0,4,3.5,3.0,0.5,0.0,1.5,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0736,ema_alpha_0_30,run_length_5,sequence,high_motion_sequences,false_positive_run_count,10000,0,4,3.0,1.75,1.25,0.5,2.0,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0737,ema_alpha_0_30,run_length_5,sequence,all_sequences,prediction_fragment_count,10000,0,8,2.625,1.5,1.125,0.25,2.375,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0738,ema_alpha_0_30,run_length_5,sequence,positive_sequences,prediction_fragment_count,10000,0,8,2.625,1.5,1.125,0.25,2.375,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0739,ema_alpha_0_30,run_length_5,sequence,low_motion_sequences,prediction_fragment_count,10000,0,4,2.75,1.25,1.5,0.0,3.75,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0740,ema_alpha_0_30,run_length_5,sequence,high_motion_sequences,prediction_fragment_count,10000,0,4,2.5,1.75,0.75,0.0,1.5,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0741,ema_alpha_0_30,run_length_5,sequence,all_sequences,prediction_positive_frames,10000,0,8,45.875,44.875,1.0,0.0,2.125,0.1875,exact_two_sided_paired_sign_flip,256,0.3824013157894737
H0742,ema_alpha_0_30,run_length_5,sequence,positive_sequences,prediction_positive_frames,10000,0,8,45.875,44.875,1.0,0.0,2.125,0.1875,exact_two_sided_paired_sign_flip,256,0.3824013157894737
H0743,ema_alpha_0_30,run_length_5,sequence,low_motion_sequences,prediction_positive_frames,10000,0,4,48.25,46.75,1.5,0.0,3.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0744,ema_alpha_0_30,run_length_5,sequence,high_motion_sequences,prediction_positive_frames,10000,0,4,43.5,43.0,0.5,-0.5,1.5,0.75,exact_two_sided_paired_sign_flip,16,0.8908045977011494
H0745,foreground_drop_reset_ema,identity,frame_sequence_mean,all_frames,dice,10000,0,8,0.5963825024985341,0.6784036069513342,-0.08202110445279995,-0.11576794934793885,-0.05026170859421935,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0746,foreground_drop_reset_ema,identity,frame_sequence_mean,target_positive_frames,dice,10000,0,8,0.62275261509367,0.7580390857325561,-0.1352864706388861,-0.17343310663806394,-0.09825088880526077,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0747,foreground_drop_reset_ema,identity,frame_sequence_mean,target_empty_frames,dice,10000,0,8,0.42235629396070823,0.38962325167758105,0.03273304228312718,-0.023344651952461798,0.08457636025547742,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0748,foreground_drop_reset_ema,identity,frame_sequence_mean,positive_sequence_frames,dice,10000,0,8,0.5963825024985341,0.6784036069513342,-0.08202110445279995,-0.1170492680773739,-0.05046127798979793,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0749,foreground_drop_reset_ema,identity,frame_sequence_mean,low_motion_frames,dice,10000,0,8,0.5987119947221303,0.5861162407433764,0.012595753978753788,-0.0313428836521376,0.06427178854222937,0.6875,exact_two_sided_paired_sign_flip,256,0.8435026385224275
H0750,foreground_drop_reset_ema,identity,frame_sequence_mean,high_motion_frames,dice,10000,0,8,0.5526544295334952,0.7594095961107058,-0.2067551665772105,-0.26979579057782077,-0.14412893733166252,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0751,foreground_drop_reset_ema,identity,frame_sequence_mean,all_frames,iou,10000,0,8,0.5284974891090334,0.6309501367120661,-0.10245264760303274,-0.141249704357812,-0.0672930671579941,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0752,foreground_drop_reset_ema,identity,frame_sequence_mean,target_positive_frames,iou,10000,0,8,0.5329938784158224,0.6951988155518328,-0.16220493713601056,-0.20433198077558676,-0.12188316130280226,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0753,foreground_drop_reset_ema,identity,frame_sequence_mean,target_empty_frames,iou,10000,0,8,0.42235629396070823,0.38962325167758105,0.03273304228312718,-0.02286967418546365,0.0858294930875576,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0754,foreground_drop_reset_ema,identity,frame_sequence_mean,positive_sequence_frames,iou,10000,0,8,0.5284974891090334,0.6309501367120661,-0.10245264760303274,-0.14091046029854873,-0.06763541440703172,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0755,foreground_drop_reset_ema,identity,frame_sequence_mean,low_motion_frames,iou,10000,0,8,0.5590208988491862,0.5562812362188227,0.002739662630363392,-0.04546834265371304,0.05882519896159439,0.9375,exact_two_sided_paired_sign_flip,256,1.0
H0756,foreground_drop_reset_ema,identity,frame_sequence_mean,high_motion_frames,iou,10000,0,8,0.4547246627704264,0.6961859142663608,-0.24146125149593442,-0.3107054272666052,-0.17346659490989835,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0757,foreground_drop_reset_ema,identity,frame_sequence_mean,all_frames,boundary_iou,10000,0,8,0.35469868408677224,0.5015748499333714,-0.14687616584659918,-0.19589218396370045,-0.09714420748760366,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0758,foreground_drop_reset_ema,identity,frame_sequence_mean,target_positive_frames,boundary_iou,10000,0,8,0.31263707262655493,0.5287215741722633,-0.21608450154570835,-0.26605363984898034,-0.16624172657705782,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0759,foreground_drop_reset_ema,identity,frame_sequence_mean,target_empty_frames,boundary_iou,10000,0,8,0.42235629396070823,0.38962325167758105,0.03273304228312718,-0.02286967418546365,0.0858294930875576,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0760,foreground_drop_reset_ema,identity,frame_sequence_mean,positive_sequence_frames,boundary_iou,10000,0,8,0.35469868408677224,0.5015748499333714,-0.14687616584659918,-0.19643666874562862,-0.09725440123057036,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0761,foreground_drop_reset_ema,identity,frame_sequence_mean,low_motion_frames,boundary_iou,10000,0,8,0.4374364949813012,0.4740506152927467,-0.03661412031144547,-0.10396193110050926,0.03671507228410244,0.34375,exact_two_sided_paired_sign_flip,256,0.547410102739726
H0762,foreground_drop_reset_ema,identity,frame_sequence_mean,high_motion_frames,boundary_iou,10000,0,8,0.22793688714114463,0.5183732865547508,-0.29043639941360616,-0.3660382774158564,-0.2126600857761526,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0763,foreground_drop_reset_ema,identity,frame_sequence_mean,all_frames,mae,10000,0,8,0.06851408341214082,0.03884977317070247,0.02966431024143835,0.02457443076152888,0.03493328010553465,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0764,foreground_drop_reset_ema,identity,frame_sequence_mean,target_positive_frames,mae,10000,0,8,0.07662078040964526,0.03517391711486461,0.041446863294780645,0.02777151765469706,0.058019071351890064,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0765,foreground_drop_reset_ema,identity,frame_sequence_mean,target_empty_frames,mae,10000,0,8,0.06027081848737621,0.04013138698868242,0.020139431498693794,-0.00032007629762514895,0.04723487476651493,0.1328125,exact_two_sided_paired_sign_flip,256,0.277563202247191
H0766,foreground_drop_reset_ema,identity,frame_sequence_mean,positive_sequence_frames,mae,10000,0,8,0.06851408341214082,0.03884977317070247,0.02966431024143835,0.02458430734411761,0.034907534046978286,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0767,foreground_drop_reset_ema,identity,frame_sequence_mean,low_motion_frames,mae,10000,0,8,0.04825530123784162,0.033555824813201726,0.014699476424639896,0.00898489499313404,0.02000860222674916,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0768,foreground_drop_reset_ema,identity,frame_sequence_mean,high_motion_frames,mae,10000,0,8,0.09438937701655682,0.04309116069368399,0.05129821632287283,0.03118321356046678,0.07470067592324418,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0769,foreground_drop_reset_ema,identity,frame_sequence_mean,all_frames,false_positive_fraction,10000,0,8,0.022986164259504012,0.025512219745152456,-0.0025260554856484426,-0.008566827385305734,0.002752042309527253,0.4375,exact_two_sided_paired_sign_flip,256,0.6298374613003096
H0770,foreground_drop_reset_ema,identity,frame_sequence_mean,target_positive_frames,false_positive_fraction,10000,0,8,0.0208742469346321,0.018086543886504443,0.0027877030481276563,-0.003348584436818729,0.008412751983546456,0.390625,exact_two_sided_paired_sign_flip,256,0.58125
H0771,foreground_drop_reset_ema,identity,frame_sequence_mean,target_empty_frames,false_positive_fraction,10000,0,8,0.027015543304530265,0.04003722001091842,-0.013021676706388154,-0.03142360142299106,0.0034307421859209506,0.296875,exact_two_sided_paired_sign_flip,256,0.4793294270833333
H0772,foreground_drop_reset_ema,identity,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,10000,0,8,0.022986164259504012,0.025512219745152456,-0.0025260554856484426,-0.008599004681051188,0.00282004904631831,0.4375,exact_two_sided_paired_sign_flip,256,0.6298374613003096
H0773,foreground_drop_reset_ema,identity,frame_sequence_mean,low_motion_frames,false_positive_fraction,10000,0,8,0.018518426685744535,0.026035496058981523,-0.007517069373236989,-0.016177692179142347,-0.0005956956606182997,0.109375,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0774,foreground_drop_reset_ema,identity,frame_sequence_mean,high_motion_frames,false_positive_fraction,10000,0,8,0.02954949842064842,0.024686839169386708,0.004862659251261713,-0.004333994699082532,0.01367525832726698,0.3671875,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0775,foreground_drop_reset_ema,identity,sequence,all_sequences,mean_dice,10000,0,8,0.5963825024985341,0.6784036069513342,-0.08202110445279992,-0.11608611754023201,-0.05046080157805092,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0776,foreground_drop_reset_ema,identity,sequence,positive_sequences,mean_dice,10000,0,8,0.5963825024985341,0.6784036069513342,-0.08202110445279992,-0.11668276251698712,-0.05062278873557914,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0777,foreground_drop_reset_ema,identity,sequence,low_motion_sequences,mean_dice,10000,0,4,0.49777196957797576,0.5879552510770945,-0.09018328149911872,-0.12385572505021342,-0.05651083794802403,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0778,foreground_drop_reset_ema,identity,sequence,high_motion_sequences,mean_dice,10000,0,4,0.6949930354190927,0.7688519628255738,-0.07385892740648112,-0.1378194667006331,-0.03192642491454914,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0779,foreground_drop_reset_ema,identity,sequence,all_sequences,mean_iou,10000,0,8,0.5284974891090334,0.630950136712066,-0.10245264760303277,-0.14116817874153378,-0.06771977223057969,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0780,foreground_drop_reset_ema,identity,sequence,positive_sequences,mean_iou,10000,0,8,0.5284974891090334,0.630950136712066,-0.10245264760303277,-0.1407390020757973,-0.06795190397292467,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0781,foreground_drop_reset_ema,identity,sequence,low_motion_sequences,mean_iou,10000,0,4,0.43801270327717795,0.5455360553197749,-0.10752335204259697,-0.14871977923170068,-0.05992043236239453,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0782,foreground_drop_reset_ema,identity,sequence,high_motion_sequences,mean_iou,10000,0,4,0.6189822749408889,0.7163642181043572,-0.09738194316346857,-0.1657711657347303,-0.05092953232647385,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0783,foreground_drop_reset_ema,identity,sequence,all_sequences,mean_boundary_iou,10000,0,8,0.35469868408677224,0.5015748499333714,-0.14687616584659918,-0.196497930462628,-0.09869619023111581,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0784,foreground_drop_reset_ema,identity,sequence,positive_sequences,mean_boundary_iou,10000,0,8,0.35469868408677224,0.5015748499333714,-0.14687616584659918,-0.1963522025651846,-0.09765526435969873,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0785,foreground_drop_reset_ema,identity,sequence,low_motion_sequences,mean_boundary_iou,10000,0,4,0.2911430488363448,0.43317251977377336,-0.14202947093742854,-0.21231064096600752,-0.0717483009088496,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0786,foreground_drop_reset_ema,identity,sequence,high_motion_sequences,mean_boundary_iou,10000,0,4,0.41825431933719964,0.5699771800929695,-0.15172286075576982,-0.21943915437274805,-0.08400656713879161,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0787,foreground_drop_reset_ema,identity,sequence,all_sequences,mean_false_positive_fraction,10000,0,8,0.022986164259504015,0.025512219745152456,-0.0025260554856484426,-0.008448988917983059,0.002857828846011421,0.4375,exact_two_sided_paired_sign_flip,256,0.6298374613003096
H0788,foreground_drop_reset_ema,identity,sequence,positive_sequences,mean_false_positive_fraction,10000,0,8,0.022986164259504015,0.025512219745152456,-0.0025260554856484426,-0.008518974865154329,0.0027896275607713775,0.4375,exact_two_sided_paired_sign_flip,256,0.6298374613003096
H0789,foreground_drop_reset_ema,identity,sequence,low_motion_sequences,mean_false_positive_fraction,10000,0,4,0.028402978587556867,0.03699193939988246,-0.0085889608123256,-0.015564751071953216,-0.0016131705526979852,0.25,exact_two_sided_paired_sign_flip,16,0.41517857142857145
H0790,foreground_drop_reset_ema,identity,sequence,high_motion_sequences,mean_false_positive_fraction,10000,0,4,0.017569349931451168,0.014032500090422454,0.0035368498410287153,0.0010147982804232796,0.006670383998325893,0.125,exact_two_sided_paired_sign_flip,16,0.26182432432432434
H0791,foreground_drop_reset_ema,identity,sequence,all_sequences,false_positive_frames,10000,0,8,7.625,8.25,-0.625,-1.875,0.5,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0792,foreground_drop_reset_ema,identity,sequence,positive_sequences,false_positive_frames,10000,0,8,7.625,8.25,-0.625,-1.875,0.5,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0793,foreground_drop_reset_ema,identity,sequence,low_motion_sequences,false_positive_frames,10000,0,4,8.5,9.0,-0.5,-1.5,0.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0794,foreground_drop_reset_ema,identity,sequence,high_motion_sequences,false_positive_frames,10000,0,4,6.75,7.5,-0.75,-3.0,1.25,0.75,exact_two_sided_paired_sign_flip,16,0.8908045977011494
H0795,foreground_drop_reset_ema,identity,sequence,all_sequences,false_positive_run_count,10000,0,8,3.75,3.875,-0.125,-0.875,0.625,1.0,exact_two_sided_paired_sign_flip,256,1.0
H0796,foreground_drop_reset_ema,identity,sequence,positive_sequences,false_positive_run_count,10000,0,8,3.75,3.875,-0.125,-0.875,0.625,1.0,exact_two_sided_paired_sign_flip,256,1.0
H0797,foreground_drop_reset_ema,identity,sequence,low_motion_sequences,false_positive_run_count,10000,0,4,3.75,4.25,-0.5,-1.5,0.0,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0798,foreground_drop_reset_ema,identity,sequence,high_motion_sequences,false_positive_run_count,10000,0,4,3.75,3.5,0.25,-0.75,1.5,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0799,foreground_drop_reset_ema,identity,sequence,all_sequences,prediction_fragment_count,10000,0,8,2.75,3.375,-0.625,-1.875,0.375,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0800,foreground_drop_reset_ema,identity,sequence,positive_sequences,prediction_fragment_count,10000,0,8,2.75,3.375,-0.625,-1.875,0.375,0.5,exact_two_sided_paired_sign_flip,256,0.6396148555708391
H0801,foreground_drop_reset_ema,identity,sequence,low_motion_sequences,prediction_fragment_count,10000,0,4,3.0,3.0,0.0,-0.75,0.75,1.0,exact_two_sided_paired_sign_flip,16,1.0
H0802,foreground_drop_reset_ema,identity,sequence,high_motion_sequences,prediction_fragment_count,10000,0,4,2.5,3.75,-1.25,-3.0,0.5,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0803,foreground_drop_reset_ema,identity,sequence,all_sequences,prediction_positive_frames,10000,0,8,47.25,48.625,-1.375,-3.125,0.125,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0804,foreground_drop_reset_ema,identity,sequence,positive_sequences,prediction_positive_frames,10000,0,8,47.25,48.625,-1.375,-3.125,0.125,0.25,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0805,foreground_drop_reset_ema,identity,sequence,low_motion_sequences,prediction_positive_frames,10000,0,4,48.5,50.25,-1.75,-4.5,0.0,0.5,exact_two_sided_paired_sign_flip,16,0.6396148555708391
H0806,foreground_drop_reset_ema,identity,sequence,high_motion_sequences,prediction_positive_frames,10000,0,4,46.0,47.0,-1.0,-3.0,1.0,0.75,exact_two_sided_paired_sign_flip,16,0.8908045977011494
H0807,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,all_frames,dice,10000,0,8,0.5963825024985341,0.7167919778583841,-0.12040947535984996,-0.156845593589853,-0.08365250032869123,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0808,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_positive_frames,dice,10000,0,8,0.62275261509367,0.7424785599262624,-0.11972594483259245,-0.1533918977438849,-0.08713205403095678,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0809,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_empty_frames,dice,10000,0,8,0.42235629396070823,0.5204846794405369,-0.09812838547982858,-0.16729323308270674,-0.02631578947368421,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0810,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,positive_sequence_frames,dice,10000,0,8,0.5963825024985341,0.7167919778583841,-0.12040947535984996,-0.15787976648721336,-0.083955828343157,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0811,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,low_motion_frames,dice,10000,0,8,0.5987119947221303,0.6628637407632649,-0.06415174604113458,-0.0989679346852999,-0.030098161288928664,0.0234375,exact_two_sided_paired_sign_flip,256,0.10330272511848342
H0812,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,high_motion_frames,dice,10000,0,8,0.5526544295334952,0.7441279767975162,-0.19147354726402088,-0.2555249240919313,-0.1301470233554472,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0813,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,all_frames,iou,10000,0,8,0.5284974891090334,0.6703983647853164,-0.14190087567628312,-0.1804874712782324,-0.10271954051554097,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0814,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_positive_frames,iou,10000,0,8,0.5329938784158224,0.6811491196729473,-0.14815524125712506,-0.1879849466990734,-0.11108559828216828,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0815,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_empty_frames,iou,10000,0,8,0.42235629396070823,0.5204846794405369,-0.09812838547982858,-0.1682330827067669,-0.02976190476190476,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0816,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,positive_sequence_frames,iou,10000,0,8,0.5284974891090334,0.6703983647853164,-0.14190087567628312,-0.18000015419087528,-0.10364157503489632,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0817,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,low_motion_frames,iou,10000,0,8,0.5590208988491862,0.633392870357924,-0.07437197150873784,-0.10676011121477669,-0.04038200320602111,0.015625,exact_two_sided_paired_sign_flip,256,0.07451923076923077
H0818,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,high_motion_frames,iou,10000,0,8,0.4547246627704264,0.6822880256782915,-0.22756336290786516,-0.2974301677517773,-0.1607422086823776,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0819,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,all_frames,boundary_iou,10000,0,8,0.35469868408677224,0.5432270157135319,-0.18852833162675975,-0.2297102275737428,-0.1412615196362886,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0820,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_positive_frames,boundary_iou,10000,0,8,0.31263707262655493,0.5179651076862933,-0.20532803505973835,-0.2553617470811807,-0.1558212617926196,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0821,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_empty_frames,boundary_iou,10000,0,8,0.42235629396070823,0.5204846794405369,-0.09812838547982858,-0.1682330827067669,-0.02631578947368421,0.125,exact_two_sided_paired_sign_flip,256,0.26182432432432434
H0822,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,positive_sequence_frames,boundary_iou,10000,0,8,0.35469868408677224,0.5432270157135319,-0.18852833162675975,-0.22942087833675978,-0.1406188232361855,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0823,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,low_motion_frames,boundary_iou,10000,0,8,0.4374364949813012,0.5512849311503996,-0.11384843616909829,-0.14979216549245963,-0.07120453160801463,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0824,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,high_motion_frames,boundary_iou,10000,0,8,0.22793688714114463,0.5080572535116857,-0.28012036637054116,-0.3575814592434711,-0.19986485639449128,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0825,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,all_frames,mae,10000,0,8,0.06851408341214082,0.03385622000507324,0.03465786340706759,0.026227468442267483,0.04386925692527259,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0826,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_positive_frames,mae,10000,0,8,0.07662078040964526,0.0345133849331387,0.04210739547650656,0.0282709077011669,0.05861578478741639,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0827,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_empty_frames,mae,10000,0,8,0.06027081848737621,0.0260817865208011,0.034189031966575106,0.019223401537256272,0.055466443332301024,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0828,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,positive_sequence_frames,mae,10000,0,8,0.06851408341214082,0.03385622000507324,0.03465786340706759,0.02600377672032011,0.04364072467433872,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0829,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,low_motion_frames,mae,10000,0,8,0.04825530123784162,0.025433763369326404,0.022821537868515217,0.016103805871992418,0.0291967361169496,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0830,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,high_motion_frames,mae,10000,0,8,0.09438937701655682,0.043080738956161185,0.05130863806039564,0.03098732538650299,0.075129402798632,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0831,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,10000,0,8,0.022986164259504012,0.020373358024401902,0.0026128062351021136,-0.003106120186967885,0.008634604022945509,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0832,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,10000,0,8,0.0208742469346321,0.01719644011714856,0.003677806817483542,-0.0016226282601404648,0.008730987087816139,0.2109375,exact_two_sided_paired_sign_flip,256,0.41517857142857145
H0833,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,10000,0,8,0.027015543304530265,0.026081786512297315,0.0009337567922329474,-0.007510271038075603,0.01005681156357165,0.84375,exact_two_sided_paired_sign_flip,256,0.9957963197969543
H0834,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,10000,0,8,0.022986164259504012,0.020373358024401902,0.0026128062351021136,-0.003046174424714461,0.008340070353723653,0.375,exact_two_sided_paired_sign_flip,256,0.5588942307692307
H0835,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,10000,0,8,0.018518426685744535,0.018197492527600927,0.0003209341581436072,-0.005890207567460458,0.007021535621939223,0.9296875,exact_two_sided_paired_sign_flip,256,1.0
H0836,foreground_drop_reset_ema,run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,10000,0,8,0.02954949842064842,0.024356229191924945,0.005193269228723474,-0.0035405134778656454,0.013918388948461329,0.3125,exact_two_sided_paired_sign_flip,256,0.4993556701030928
H0837,foreground_drop_reset_ema,run_length_5,sequence,all_sequences,mean_dice,10000,0,8,0.5963825024985341,0.7167919778583842,-0.12040947535984993,-0.15774477283457128,-0.08391369151245356,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
H0838,foreground_drop_reset_ema,run_length_5,sequence,positive_sequences,mean_dice,10000,0,8,0.5963825024985341,0.7167919778583842,-0.12040947535984993,-0.15667832701795897,-0.08423390553671886,0.0078125,exact_two_sided_paired_sign_flip,256,0.04403409090909091
