hypothesis_id,model_a,model_b,scope,stratum,metric,sequence_id,value_a,value_b,delta
H0023,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,mae,positive_seq17,0.003432155052130973,0.004546883041728978,-0.001114727989598005
H0023,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,mae,positive_seq18,0.08247800366106359,0.06558258382772858,0.016895419833335007
H0023,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,mae,positive_seq19,0.01262366701848805,0.012861483164929919,-0.00023781614644186912
H0023,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,mae,positive_seq20,0.05805865558795631,0.05805865558795631,0.0
H0023,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,mae,positive_seq21,0.0024026150349527597,0.003615993954655197,-0.0012133789197024372
H0023,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,mae,positive_seq22,0.0053014043275447145,0.007432585707471346,-0.002131181379926631
H0023,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,mae,positive_seq23,0.04629596686837348,0.04629596686837348,0.0
H0024,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,mae,positive_seq16,0.012144607888972935,0.012144607888972935,0.0
H0024,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,mae,positive_seq17,0.033666299041619316,0.02756239154971101,0.0061039074919083045
H0024,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,mae,positive_seq18,0.0951862983727971,0.0777408435779552,0.0174454547948419
H0024,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,mae,positive_seq19,0.028336847455994713,0.05293418279671598,-0.02459733534072127
H0024,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,mae,positive_seq20,0.07749138349283706,0.07749138349283706,0.0
H0024,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,mae,positive_seq21,0.03567648625466972,0.01449202497024089,0.021184461284428833
H0024,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,mae,positive_seq22,0.012453993091670175,0.012453993091670175,0.0
H0024,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,mae,positive_seq23,0.06982648428118624,0.06982648428118624,0.0
H0025,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq16,0.005174452039930555,0.005174452039930555,0.0
H0025,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq17,0.009642443783068782,0.01094702449845679,-0.0013045807153880071
H0025,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq18,0.014751174630731922,0.01770125454695767,-0.0029500799162257476
H0025,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq19,0.007883804563492063,0.01780318002852183,-0.009919375465029766
H0025,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq20,0.05206609742254273,0.05206609742254273,0.0
H0025,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq21,0.0013133021763392858,0.002981538318452381,-0.0016682361421130952
H0025,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq22,0.003923776230374397,0.005817576237922706,-0.0018938000075483094
H0025,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,all_frames,false_positive_fraction,positive_seq23,0.050495741102430554,0.050495741102430554,0.0
H0026,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq16,0.0058106455176767675,0.0058106455176767675,0.0
H0026,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq17,0.007814448192866162,0.008998332938762626,-0.001183884745896464
H0026,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq18,0.012689170231894841,0.015279851035466268,-0.002590680803571426
H0026,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq19,0.008027146464646464,0.018126874210858585,-0.010099727746212121
H0026,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq20,0.03399715081765233,0.03399715081765233,0.0
H0026,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq21,0.002941796875,0.003331814236111111,-0.00039001736111111095
H0026,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq22,0.004102129695391415,0.0053978012547348485,-0.0012956715593434335
H0026,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_positive_frames,false_positive_fraction,positive_seq23,0.046629050925925924,0.046629050925925924,0.0
H0027,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq16,0.002175254216269841,0.002175254216269841,0.0
H0027,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq17,0.013875696728801167,0.015459783899853802,-0.0015840871710526352
H0027,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq18,0.031247209821428572,0.03707248263888889,-0.005825272817460318
H0027,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq19,0.0,0.0,0.0
H0027,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq20,0.07873930431547618,0.07873930431547618,0.0
H0027,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq21,0.0,0.0026990577396953405,-0.0026990577396953405
H0027,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq22,0.0,0.015052625868055555,-0.015052625868055555
H0027,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,target_empty_frames,false_positive_fraction,positive_seq23,0.057455783420138906,0.057455783420138906,0.0
H0028,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq16,0.005174452039930555,0.005174452039930555,0.0
H0028,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq17,0.009642443783068782,0.01094702449845679,-0.0013045807153880071
H0028,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq18,0.014751174630731922,0.01770125454695767,-0.0029500799162257476
H0028,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq19,0.007883804563492063,0.01780318002852183,-0.009919375465029766
H0028,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq20,0.05206609742254273,0.05206609742254273,0.0
H0028,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq21,0.0013133021763392858,0.002981538318452381,-0.0016682361421130952
H0028,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq22,0.003923776230374397,0.005817576237922706,-0.0018938000075483094
H0028,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,positive_sequence_frames,false_positive_fraction,positive_seq23,0.050495741102430554,0.050495741102430554,0.0
H0029,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq16,0.004174828275966183,0.004174828275966183,0.0
H0029,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq17,0.002072723765432099,0.0031874517746913584,-0.0011147280092592593
H0029,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq18,0.022428089488636362,0.0275945983270202,-0.005166508838383838
H0029,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq19,0.005852957589285714,0.006965556795634919,-0.0011125992063492057
H0029,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq20,0.05157266865079366,0.05157266865079366,0.0
H0029,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq21,0.0004935860339506173,0.0017069649402006175,-0.0012133789062500002
H0029,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq22,0.0019012866823476702,0.004711441532258064,-0.0028101548499103943
H0029,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,low_motion_frames,false_positive_fraction,positive_seq23,0.04566642992424242,0.04566642992424242,0.0
H0030,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq16,0.00652688419117647,0.00652688419117647,0.0
H0030,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq17,0.0153197337962963,0.016766704041280868,-0.001446970244984568
H0030,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq18,0.01312721187232906,0.015608431824252136,-0.0024812199519230766
H0030,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq19,0.011268549520502644,0.03586588541666666,-0.024597335896164016
H0030,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq20,0.053081980187908495,0.053081980187908495,0.0
H0030,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq21,0.0027887912326388887,0.005275770399305556,-0.002486979166666667
H0030,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq22,0.008103587962962962,0.008103587962962962,0.0
H0030,absence_and_run_length,confidence_and_run_length_5,frame_sequence_mean,high_motion_frames,false_positive_fraction,positive_seq23,0.05362058951184641,0.05362058951184641,0.0
H0031,absence_and_run_length,confidence_and_run_length_5,sequence,all_sequences,mean_dice,positive_seq16,0.9509543528984429,0.9509543528984429,0.0
H0031,absence_and_run_length,confidence_and_run_length_5,sequence,all_sequences,mean_dice,positive_seq17,0.7989039861856914,0.8394223016686245,-0.040518315482933165
H0031,absence_and_run_length,confidence_and_run_length_5,sequence,all_sequences,mean_dice,positive_seq18,0.5149259558180292,0.6204065374479213,-0.10548058162989205
H0031,absence_and_run_length,confidence_and_run_length_5,sequence,all_sequences,mean_dice,positive_seq19,0.7984926343614056,0.8091924347521301,-0.01069980039072449
H0031,absence_and_run_length,confidence_and_run_length_5,sequence,all_sequences,mean_dice,positive_seq20,0.5169688038132321,0.5169688038132321,0.0
H0031,absence_and_run_length,confidence_and_run_length_5,sequence,all_sequences,mean_dice,positive_seq21,0.9130207417530775,0.8942722986269663,0.018748443126111125
H0031,absence_and_run_length,confidence_and_run_length_5,sequence,all_sequences,mean_dice,positive_seq22,0.8664986138838446,0.8490822155609976,0.017416398322847026
H0031,absence_and_run_length,confidence_and_run_length_5,sequence,all_sequences,mean_dice,positive_seq23,0.25403687809875825,0.25403687809875825,0.0
H0032,absence_and_run_length,confidence_and_run_length_5,sequence,positive_sequences,mean_dice,positive_seq16,0.9509543528984429,0.9509543528984429,0.0
H0032,absence_and_run_length,confidence_and_run_length_5,sequence,positive_sequences,mean_dice,positive_seq17,0.7989039861856914,0.8394223016686245,-0.040518315482933165
H0032,absence_and_run_length,confidence_and_run_length_5,sequence,positive_sequences,mean_dice,positive_seq18,0.5149259558180292,0.6204065374479213,-0.10548058162989205
H0032,absence_and_run_length,confidence_and_run_length_5,sequence,positive_sequences,mean_dice,positive_seq19,0.7984926343614056,0.8091924347521301,-0.01069980039072449
H0032,absence_and_run_length,confidence_and_run_length_5,sequence,positive_sequences,mean_dice,positive_seq20,0.5169688038132321,0.5169688038132321,0.0
H0032,absence_and_run_length,confidence_and_run_length_5,sequence,positive_sequences,mean_dice,positive_seq21,0.9130207417530775,0.8942722986269663,0.018748443126111125
H0032,absence_and_run_length,confidence_and_run_length_5,sequence,positive_sequences,mean_dice,positive_seq22,0.8664986138838446,0.8490822155609976,0.017416398322847026
H0032,absence_and_run_length,confidence_and_run_length_5,sequence,positive_sequences,mean_dice,positive_seq23,0.25403687809875825,0.25403687809875825,0.0
H0033,absence_and_run_length,confidence_and_run_length_5,sequence,low_motion_sequences,mean_dice,positive_seq19,0.7984926343614056,0.8091924347521301,-0.01069980039072449
H0033,absence_and_run_length,confidence_and_run_length_5,sequence,low_motion_sequences,mean_dice,positive_seq20,0.5169688038132321,0.5169688038132321,0.0
H0033,absence_and_run_length,confidence_and_run_length_5,sequence,low_motion_sequences,mean_dice,positive_seq22,0.8664986138838446,0.8490822155609976,0.017416398322847026
H0033,absence_and_run_length,confidence_and_run_length_5,sequence,low_motion_sequences,mean_dice,positive_seq23,0.25403687809875825,0.25403687809875825,0.0
H0034,absence_and_run_length,confidence_and_run_length_5,sequence,high_motion_sequences,mean_dice,positive_seq16,0.9509543528984429,0.9509543528984429,0.0
H0034,absence_and_run_length,confidence_and_run_length_5,sequence,high_motion_sequences,mean_dice,positive_seq17,0.7989039861856914,0.8394223016686245,-0.040518315482933165
